date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-24,40.642686128704554,37.7156263339068,43.153989065721674,41491393273
2025-03-25,40.807883539468904,37.9764444761832,43.602913263525316,41491393273
2025-03-26,40.97308095023327,38.00430771533952,43.7739836027985,41491393273
2025-03-27,41.13827836099762,38.05780361000554,43.66345534761506,41491393273
2025-03-28,41.30347577176197,38.743114790173614,44.008368132964215,41491393273
2025-03-29,41.46867318252632,38.60253850571167,44.04369158126968,41491393273
2025-03-30,41.63387059329068,38.9188959810137,44.44767288007783,41491393273
2025-03-31,41.79906800405503,39.01512750886972,44.49452892965427,41491393273
2025-02-25,10.68480374568243,9.261228600639338,12.30773122957373,41491394123
2025-02-26,10.719832394706614,9.163783776028833,12.35781263533495,41491394123
2025-02-27,10.754861043730797,9.1482546224,12.363969541999511,41491394123
2025-02-28,10.789889692754981,9.024040492793436,12.286463750785117,41491394123
2025-03-01,10.824918341779163,9.232776408276912,12.406327449012206,41491394123
2025-03-02,10.859946990803348,9.274843608245053,12.353735459435272,41491394123
2025-03-03,10.89497563982753,9.239934888149396,12.327926883417156,41491394123
2025-03-04,10.930004288851714,9.473255119977274,12.558749175500003,41491394123
2025-03-05,10.965032937875897,9.301341844498182,12.509800195617407,41491394123
2025-03-06,11.000061586900081,9.370492877609124,12.569774799537711,41491394123
2025-03-07,11.035090235924265,9.44366379010406,12.720464034883783,41491394123
2025-03-08,11.070118884948446,9.50998479030112,12.721092645287246,41491394123
2025-03-09,11.10514753397263,9.40057058456017,12.598632159169147,41491394123
2025-03-10,11.140176182996814,9.589436401941125,12.586424956485239,41491394123
2025-03-11,11.175204832020999,9.541447151804222,12.628964318679664,41491394123
2025-03-12,11.210233481045183,9.720600857969174,12.903131186465165,41491394123
2025-03-13,11.245262130069367,9.601933097448118,12.838387166470502,41491394123
2025-03-14,11.280290779093551,9.695152881638304,12.901439572095255,41491394123
2025-03-15,11.315319428117732,9.702549572587506,12.796453007651651,41491394123
2025-03-16,11.350348077141916,9.744488777278022,12.937233922554924,41491394123
2025-03-17,11.3853767261661,9.810124303865283,12.98334820226053,41491394123
2025-03-18,11.420405375190281,9.84493644149829,12.990725498854244,41491394123
2025-03-19,11.455434024214465,9.980653614052164,13.056249867847262,41491394123
2025-03-20,11.49046267323865,9.893390567973913,13.054966137167137,41491394123
2025-03-21,11.525491322262834,9.832900795819372,13.070433353988415,41491394123
2025-03-22,11.560519971287018,10.02874167259002,13.184311979488323,41491394123
2025-03-23,11.595548620311202,10.067261560533968,13.248587952728272,41491394123
2025-03-24,11.630577269335383,10.023541558071905,13.202455912187459,41491394123
2025-03-04,3.9192579675798367,3.4058319243021757,4.451541575864103,41513223318
2025-03-05,3.837801807296073,3.3240587237206656,4.356583477448188,41513223318
2025-03-06,3.756345647012309,3.188301194235094,4.332698868019475,41513223318
2025-03-07,3.674889486728542,3.1362923058927232,4.185807298266939,41513223318
2025-03-08,3.5934333264447784,3.006728378892056,4.155461912595316,41513223318
2025-03-09,3.5119771661610115,2.9890899581054624,4.06658347209199,41513223318
2025-03-10,3.4305210058772446,2.8602755825850585,3.956021962572444,41513223318
2025-03-11,3.349064845593481,2.834425738920906,3.9215599109429924,41513223318
2025-03-12,3.267608685309717,2.729481559034891,3.8097815799615216,41513223318
2025-03-13,3.18615252502595,2.64703009417013,3.792231293900879,41513223318
2025-03-14,3.1046963647421832,2.5413509840886297,3.632483052084078,41513223318
2025-03-15,3.0232402044584226,2.4654041251578693,3.560325629539859,41513223318
2025-03-16,2.9417840441746557,2.4083486635183107,3.5080970398191305,41513223318
2025-03-17,2.8603278838908888,2.2950579610919077,3.365990401739578,41513223318
